	participation_coeff	within_module_degree_zscore
1	0.7169523675950618	-0.0025873996635082577
2	0.7423478330652056	-0.05060804824077175
3	0.4628957878679394	0.343942903612574
4	0.3651810365471454	0.8746555662733374
5	0.41919116711029314	0.7296755303989929
6	0.4428828692859972	0.8684609569114121
7	0.7544105150296521	0.0
8	0.6497599832792318	0.7282091625657077
9	0.46696579162749496	1.22793635307787
10	0.6402237478035333	0.10022850487387949
11	0.540129410706655	1.011331199779437
12	0.6185912144194976	0.6733601180452808
13	0.7406635674895123	-0.36352872760652993
14	0.5042918422655394	0.5377599299749761
15	0.6891088113305981	0.12161901283504215
16	0.6149207573276243	0.7680137332335146
17	0.6853696364296762	-0.28622950345162523
18	0.613955068671729	0.6509075905437521
19	0.5504028940757748	1.1477791239518165
20	0.603870125627495	0.4998120328790015
21	0.6145613666635583	0.712793407749702
22	0.6208147483162401	0.5821303853837206
23	0.6032394611237435	-0.3886986256805128
24	0.5118235985790729	1.1758753976895138
25	0.4201380464421668	1.1345210704747635
26	0.6056384613571468	-0.0013504141705845906
27	0.536800540696881	1.2147693978346505
28	0.6454272483798784	-0.061055132385259864
29	0.514626716135234	1.3216065714642131
30	0.49313762620631685	0.9394260241382663
31	0.698534273340286	0.13276784923356247
34	0.6203436265214877	0.9686335031612919
35	0.7081902689265989	-0.4437169655851365
36	0.6614691275058244	0.4644774599566723
38	0.7098744912324233	-1.6280687699651588
41	0.6582928949628994	-0.010508433502139017
49	0.6526616963877017	0.1934412821614262
50	0.795249311011551	-2.390200487941283
53	0.7201811268695104	-0.6676952815315251
54	0.6225071626006986	0.03330408617039452
55	0.7563970386955422	0.0
56	0.7075596982070897	0.26781997920587747
58	0.5590547822105003	1.040580868163343
59	0.7276009550442147	-0.43075597375268054
60	0.5877197619297783	1.4296601254212253
61	0.7155179586581815	-1.2454894516093438
62	0.5122268222111781	1.0807406249060842
63	0.7276387070909252	-1.0632056308886102
64	0.7194888062845526	-0.8253011170700781
65	0.5977588991442666	-0.05294921914551184
66	0.5542959283220963	1.3148006455349714
67	0.6033116448971302	0.6018095275149513
68	0.5454373821416592	1.2453679545337808
69	0.734861668204249	-0.48621223248800516
70	0.648588088773429	-1.493668371919437
71	0.7760045955078778	-2.7735252201434824
72	0.7323342604026076	-1.8698065140219127
73	0.5818259079255034	1.0316918671621136
75	0.7557274825324024	-0.7248800935389137
76	0.7317627477965681	-0.5194124162724394
77	0.7579044713437405	0.7126110159458161
78	0.7359889442455014	-0.5497390701522267
79	0.7131861772903969	-0.07924904415610023
80	0.7718421753226659	-0.6584071732001533
81	0.7343523258336635	-0.49820623284434384
82	0.6732955047086793	0.07322932118893753
83	0.7099387131845072	0.7845329988665266
84	0.6619687278553612	-0.3589521131561636
85	0.5695519049334804	0.42804711434643844
87	0.7991439502123456	-1.4150665684130805
88	0.7817381386558807	-1.0243274719472748
89	0.7343106653737521	-1.972801369547134
93	0.8080611248953026	0.03318135082189145
96	0.7616937878288155	-0.3582809894793264
97	0.7518678950237068	-0.8685999116554133
98	0.7970412913430515	-2.2975135086499994
99	0.7837986616749427	-0.935576577805052
101	0.6862192619168933	0.3277340087184805
102	0.69233141802062	0.11619013471073876
103	0.7326482805009193	0.1445402800721643
104	0.7449332886417119	-1.1928335589818118
105	0.8259424921726063	-1.6791425713338446
106	0.7330233047119967	-0.6028206076516078
107	0.7325156104645041	0.05165947355795896
108	0.731382408216121	0.05060427884093542
109	0.7796213144988806	0.0
110	0.7161377765509638	0.5979378587628742
111	0.7135959191943329	-0.1895400286573678
112	0.7333153643620994	0.0
113	0.5625339427658779	0.9439560217828203
114	0.790181452788348	-1.6481988749639718
115	0.8041297547169667	-0.6805714383765045
116	0.6283423274686152	-0.13069270583701892
117	0.558165917779694	0.7248411834663373
118	0.6824861817718646	-0.6743173757991525
123	0.7986356805681717	-2.1660192048289346
124	0.7928344852534215	0.5789335425715709
125	0.8124712630288197	-2.3921595866874488
126	0.7987315633364414	-2.4479032990153438
127	0.7396275670071215	-0.5828063601505173
129	0.5160974647338039	0.4860338907927771
130	0.599612920435548	0.17472761185027968
131	0.765365899556363	-1.3202460360854138
132	0.7442725056187203	0.5571684049224201
134	0.7648576724592604	0.8086371224677124
135	0.50247653153028	0.8661516361873949
136	0.7940284904262398	-1.1154130903451538
137	0.7778023821458804	-0.12948027520968614
138	0.6902337668036078	-0.29849768981256897
139	0.7622538876905239	0.27718853608761596
140	0.7634236975794892	-1.313768063268224
141	0.8137328505408492	-0.3468639553014879
142	0.5990765476780843	0.3733052972633249
143	0.7561133835647215	-0.6690429828502312
144	0.7759170503706134	-2.325852144976199
