	participation_coeff	within_module_degree_zscore
1	0.6347693664492307	0.9193614536187625
2	0.6611402052627072	0.16625480738973447
3	0.6392338867067587	0.7305528952815808
4	0.6732907335988277	-0.2012597089686251
5	0.5893139638172772	0.8843206513882369
6	0.5522988599693044	1.3847462917281452
7	0.7102790486558703	-0.9266446516684546
8	0.573761959680785	1.100195021241599
9	0.5306616009898835	0.952022252299183
10	0.6982991059277484	-0.5348392247536378
11	0.6416609462606684	-0.48599993873749037
12	0.6567734627974693	0.03483461826544898
13	0.7274979097896705	-0.4383141167071402
14	0.5962578780562187	1.0008035903163168
15	0.6380544864977122	-0.1430585836087408
16	0.7071833710577515	-0.49523140919735525
17	0.6677773569848929	-0.5016735271075973
18	0.6158522387055183	-0.9232174936033203
19	0.5667630848968884	1.035916630310556
20	0.7122942657036745	-1.698764858722696
21	0.6899805181263534	0.18185374548922006
22	0.6697177974655782	0.326229568375807
23	0.5813481475620219	0.007296438230965069
24	0.5703566962338474	-0.15940229573759193
25	0.6960440280546522	-0.2595086157164274
26	0.7280063639662102	-1.1697272314459854
27	0.5665868222960868	0.6802190271940026
28	0.5884642628812867	0.6892797291225641
29	0.589015776143647	0.5233873176623222
30	0.6367348069910588	0.2605886560216645
31	0.555572172711859	0.13865488898948036
33	0.7103564031671965	-0.33799000185876676
34	0.7375107550026846	-0.9337167333263845
35	0.7569840133395667	-1.2713833547307958
36	0.715351136172975	-0.2642506055770555
37	0.6523278296558773	0.9726671987449097
38	0.6983492291447506	0.13293737964029653
39	0.7498479573602739	-1.1099821730404893
41	0.7136433149138736	-0.5174847764724286
45	0.7154746960096496	-0.3991509215358277
49	0.6052302690741891	1.0003517993313875
53	0.6843805242246439	-0.19257166167836978
54	0.5810325757854583	1.5041422403798028
55	0.48258747847036676	1.705685645881911
56	0.5766818119692871	0.5023586605874686
57	0.6524808317846995	0.3141073736160223
58	0.6409946574418303	0.7923440194406117
59	0.6297013164875878	0.7163540969212601
60	0.6351845755195782	0.4827566901107224
61	0.6502504933224471	0.6991711744835035
62	0.6038562711022306	1.5521922276807176
63	0.6120052832014482	0.3374208102495651
64	0.5440088452582861	0.6629672137160628
65	0.5690510736386228	1.0769692140738678
66	0.5546677182383655	1.5443808528904397
67	0.6583291081154055	0.28824630615619545
68	0.637919965112358	0.5076947317582758
71	0.6484923389255615	-0.7732905559759898
72	0.7026292084656731	-0.71475743805051
73	0.5983379589704918	1.101004076644513
75	0.5864441733234967	1.3856810654506957
77	0.6862658861390392	0.10935394025934915
