	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68
1	1.2635233637488572	1.1108345173268344	1.1292185670213375	1.2570120955314428	1.2878139614475892	1.1287619037846013	0.943139633663612	0.9633406200659804	1.0989774669034933	1.0082629574329378	0.7207913678562946	0.6901764238729158	0.980791910808852	1.0687812465566355	0.7556698900833652	0.5301874431558341	0.6910055429410326	0.858074885878756	0.688617198839683	0.4181915940328811	0.38426711394780655	0.5144545386958784	0.5477294187967812	0.4454983899487184	0.3609930199280102	0.3508501916851226	0.3205470927083904	0.2287818413830955	0.15982661799203832	0.16608896541779708	0.19800033330121108	0.19863096348527529	0.14141156886809114	0.030885647914449994	-0.05394313406418988	-0.044655797538349036	-0.014720990290534712	-0.062403202234119624	-0.1576880454964479	-0.2391096663045457	-0.2863231853820579	-0.2735639127584783	-0.2557193456719128	-0.3510268601587599	-0.4708974897166161	-0.4163306283681334	-0.32458666023320315	-0.4801441105739333	-0.7033682259325593	-0.6144484446234016	-0.39311066768035136	-0.5035838433361324	-0.8276389237592715	-0.86750789144879	-0.6518050704937942	-0.6562856447435945	-0.9231685237107928	-1.015773998377438	-0.8435277507225505	-0.8062780034820324	-1.0307707820576093	-1.1570393237102858	-1.037545776764324	-0.9876515010569747	-1.1569620564757013	-1.2720999522457417	-1.1932785820865366	-1.1769511363305265	-1.391199760169958
2	0.5442642421562256	0.5905587877810564	0.6009443899902961	0.7024307417187652	0.8310335441253862	0.7084948745349949	0.4379473777722962	0.4663394356831402	0.7308000066477084	0.6634379478396881	0.2710711599855363	0.23788537809177346	0.6720365002925328	0.8215600610690525	0.4039138569025751	0.12261247132834527	0.41314381494175856	0.7119786018739329	0.4829283278612672	0.08411552477482878	0.08008636537777425	0.3536353379676159	0.4225665136349099	0.23296089437058184	0.14152704741410108	0.2610010606310281	0.2936194172385245	0.091738777528446	-0.05105925407984624	0.08864652965057558	0.2589468931218311	0.17636592031098255	0.003858236487231855	0.002733782713460785	0.06207671066116634	-0.011194728612283844	-0.07434608392179441	0.02503331654991792	0.048867577834359896	-0.18467331348963206	-0.33968278512047795	-0.15430906282905862	-0.013727948618272366	-0.23977394766566715	-0.4199512699605875	-0.2026525775637056	-0.02820709040151442	-0.2826991307379393	-0.5244079071199141	-0.3214052128973172	-0.06782249257567023	-0.24416259637375304	-0.5650341980352126	-0.5311778226213167	-0.29011044874756703	-0.3161860199189175	-0.5735255834854361	-0.6210241583822529	-0.41714693343304254	-0.383262566637865	-0.6218091166887653	-0.7276565256209141	-0.5533581931488891	-0.4844298166197234	-0.6907218980197884	-0.8004601089500853	-0.643241317582367	-0.6330020703095427	-1.028914966295203
3	1.4840345449687935	1.4245382222354788	1.3526109455566917	1.4113272630802538	1.52561743545885	1.4058963403367672	1.1426403362937654	1.1260309563063138	1.2883417915671227	1.1933655429009284	0.8892878509637021	0.8596816190053511	1.1265568229601672	1.197103623855598	0.9285707571960744	0.7250172981035851	0.8142205377601179	0.9313869035326848	0.8148828749988813	0.5787420598376726	0.4744730741430041	0.5407298463847959	0.6181905503797358	0.5909231209787765	0.4846137484057196	0.3761432883036205	0.3134329316616909	0.290431876012986	0.25148317107965995	0.18388716749795087	0.1743099651169306	0.24176100661066854	0.2257423926218943	0.04501530682942497	-0.10862267112636748	-0.07431760529558049	0.0046721757862848	-0.06280858596816694	-0.2220940199955034	-0.3099750113182412	-0.2961199110022408	-0.2822096159163434	-0.3550667121803179	-0.470552366882726	-0.5005043243228491	-0.4395911336502015	-0.4577071488950599	-0.6292694767409037	-0.7618818865815558	-0.6811337578301161	-0.5491163597396721	-0.6480830083086356	-0.9146391743627288	-1.0022381264766524	-0.8484867263014013	-0.806110486811068	-1.0372067426180689	-1.20308886145199	-1.0686319758392873	-0.9610531235586004	-1.1771018294054534	-1.399860035742417	-1.285521340489186	-1.1447880210424872	-1.343311477643159	-1.5615042880129315	-1.4399326517594686	-1.344620382186429	-1.648552505499752
4	1.6558881920232256	1.4678719595674057	1.3678339057086435	1.2895450779866051	1.1713065386453916	1.10793823204128	1.166059558032499	1.210719728796158	1.12025004211166	1.0189347853210555	1.0578365443731723	1.1059330646827308	0.948507148518582	0.695696239123035	0.6553113986255734	0.819277996111833	0.8440528458785377	0.615660021813944	0.4607242389224536	0.6188918676611225	0.8363171068077679	0.7430971031532473	0.405187908423804	0.21368617679365254	0.3248750096399731	0.4823356398773502	0.4316379700015421	0.27551159750943216	0.2476630055954004	0.3026253509228506	0.20324377112216704	-0.04085734293004775	-0.13276336735732566	0.037178862575923885	0.16799626975878795	0.004322851524643955	-0.2406581439876131	-0.2388719158829883	-0.0939365357107904	-0.11760912772657492	-0.2729827891259144	-0.31128581634076824	-0.2577020665352826	-0.30487093057114784	-0.4367005451367558	-0.5208605193824042	-0.5403990433507715	-0.5262638851766713	-0.5226629015607094	-0.6374279713569281	-0.8336587221311111	-0.8509837943015598	-0.6624918759314044	-0.6421092156873089	-0.91060023136746	-1.048313709493405	-0.8655324280211408	-0.7956028178731989	-1.0699697919286943	-1.2427970706805354	-1.0421975022350256	-0.9231488532839216	-1.2001417235717304	-1.4149159761163037	-1.2245154711259862	-1.102616831133214	-1.3959480002821822	-1.5446634336956084	-1.1078583124869814
5	1.907307697757896	1.5841874477461946	1.5584218948532502	1.5849151388663485	1.4086907507639927	1.2596862542607783	1.3457239024990508	1.4241454909496705	1.286830663559215	1.145753895698174	1.1960776325174978	1.2486867090401728	1.093901033561357	0.8786529916842856	0.8480770943837846	0.9442805040878782	0.9197254507638324	0.7391557866227757	0.6300602086652098	0.7254500096073341	0.8527496922886734	0.7760934157093639	0.526108558186055	0.3544294568270316	0.39459056278286747	0.4980204462064626	0.4658009826809488	0.3358635936114034	0.2844034481450708	0.3047276663379351	0.21988069052044976	0.023938377543790152	-0.06126235633736465	0.043785352803169225	0.11578642371277527	-0.018129613077764523	-0.2057942656403217	-0.23268126985801565	-0.15914829087328636	-0.1784491499478463	-0.2889688041223864	-0.34621673761369065	-0.339117227211042	-0.3801235957968845	-0.4892821336458213	-0.5827135689060782	-0.6163226720228994	-0.6177815327102442	-0.6471865847380691	-0.7567034026318236	-0.8904496912069546	-0.9022541490719368	-0.8104520184038408	-0.8393864365475511	-1.029717318764018	-1.1199012758704716	-1.0258524162611358	-1.0252071643357603	-1.2266395102710188	-1.3354258542869897	-1.2163161751544187	-1.1799413587984275	-1.3948151197743108	-1.5398531431211608	-1.4198446332742125	-1.3735986799164397	-1.6058288480731635	-1.7026016795572247	-1.3679225500413577
6	1.595391245864448	0.9056899169692768	0.8198435530706775	1.1595673987059854	1.2344465064466932	0.8975689757178771	0.722566739981994	0.9215790698188356	0.9650564515613952	0.6491060824482702	0.5056769164744764	0.7416053543973249	0.8698734216101002	0.7208595786709339	0.6800151166709838	0.7525958329701098	0.5723484696325614	0.3179519355413504	0.4341926747380057	0.6572201197384857	0.4600254145916552	0.12221333857160062	0.2702148097479949	0.6694413863006048	0.5397944097494474	-0.037478421788546254	-0.1446831310604466	0.35708609806606545	0.4964733085827902	-0.03357831135217566	-0.2362258905690396	0.297809314969345	0.5328967248933623	-0.046800024653202855	-0.4354817419458413	-0.04244739094283432	0.24280733911145946	-0.16580297595646698	-0.5035767663735896	-0.2037716243066825	0.1025226136407582	-0.14030413677101022	-0.4590355469757924	-0.3456549306079978	-0.14249269246647597	-0.2773402346880175	-0.5059680474747438	-0.5343263818562264	-0.5408933042082935	-0.5832214902300621	-0.4386958496936131	-0.31614363470871465	-0.6055689849512419	-0.929869381300523	-0.7187826509849401	-0.4081797136255773	-0.6874317632464226	-1.113759525612113	-0.9206230943760602	-0.5202498326339992	-0.7243434779025847	-1.1791707920376209	-1.0694957199273631	-0.6904582087765447	-0.8206913943955442	-1.2064747032563898	-1.1285873513377738	-0.7580693282885477	-0.5987880398024572
7	0.2791601831377394	0.5558618623379024	0.6332340455969065	0.6275124614514817	0.6938474265632132	0.710583100065805	0.5517943854572687	0.42096518790841403	0.5203687400596978	0.6135331016938841	0.4168626190703787	0.2179972940203039	0.4363936859977982	0.7576501879306287	0.5829520559074095	0.17287621470229336	0.2592869696256548	0.6774411389335041	0.6238174378459962	0.1178719641088292	-0.06710890897752933	0.2326258549898302	0.44317999203256536	0.32348690814729675	0.1980985590846545	0.2345088575222177	0.2220352617549409	0.06472439707970139	-0.022666540017444125	0.08507374465016608	0.20438480472644965	0.1838711629917868	0.11586294954759067	0.06261568945766302	-0.031481799225609765	-0.08245286735135532	0.0280660623068682	0.12603562947160704	-0.012779381019558542	-0.23290245681010616	-0.24786997418635195	-0.1243678178340428	-0.1319779873232599	-0.2735062441571541	-0.2999607947710014	-0.15337770098231174	-0.09652155209142968	-0.2678636169158828	-0.3961350892968566	-0.25288413637234103	-0.0913638318978888	-0.23258742673797864	-0.4949245321936134	-0.4890370587950176	-0.2812958611558109	-0.2803914457082347	-0.5189362040456212	-0.5812443670455253	-0.3670582124117301	-0.3199129651872395	-0.6021472104895508	-0.7336032780047148	-0.4910141715768002	-0.3843816762007979	-0.678781665098636	-0.8272485589641996	-0.5544612281032817	-0.5411749345043646	-1.2312080315031235
8	1.0709982100476785	0.9662892007151992	1.0229060021067866	1.2667844950719664	1.4272431339546523	1.2278805007094855	0.8898842648737165	0.8647155108906572	1.0649048133403016	0.976525290207326	0.5911662400712994	0.516605732002621	0.9513634597519424	1.2642141354223655	0.97758943641108	0.5315563976655103	0.5587392058494284	0.8992452204676359	0.9104935297059488	0.4608952203837817	0.08045429813218298	0.19967467529652866	0.6198531846427615	0.8033882874449128	0.5270003702785212	0.14095139060961195	0.0932770175639483	0.2805352473737029	0.2416911415256168	-0.0016165065827022356	0.0617451954705443	0.4488441281114723	0.5017956139515484	0.010004980797330544	-0.3426497478334136	-0.09988421194210126	0.22508990686484254	0.06268125641229785	-0.3101379003975154	-0.3674529395551964	-0.2008465542728796	-0.2030831998885119	-0.3801804604814209	-0.4729979648545152	-0.4002680375032899	-0.2841293225073947	-0.3070655849914271	-0.5546042008623615	-0.7697445151512791	-0.5768166085279003	-0.19564490793013226	-0.3097138343273793	-0.8961674381566471	-1.0761102686242654	-0.6044619083605546	-0.4023672510945597	-0.9252123291089424	-1.2681761960520206	-0.8267230708639214	-0.4914332419965803	-0.9960289395869903	-1.4658751055967187	-1.061635941665464	-0.6441904948692103	-1.1072509114039928	-1.5675377627518932	-1.1398956905712645	-0.8433693084545876	-1.643701413653878
9	0.9791946745912526	0.7523636206633078	0.8023678391514003	1.0946649530355572	1.2573531154446516	1.0317602508366417	0.7034575938465698	0.7126789175631821	0.9126342361292116	0.7936204374358191	0.41905155364854507	0.3976199291812317	0.8352373259815273	1.1015291957194555	0.8345536798765918	0.4596416111920196	0.4636950061456652	0.7171833555247055	0.7566637819002487	0.4201813401199684	0.04321179626540298	0.07475865939610092	0.4999500392245366	0.7716849303812026	0.4992952642300087	0.03108102725280607	-0.0236651349352576	0.2624246902112577	0.2688166451079217	-0.05345739718627642	-0.036720324218831084	0.43805310220022703	0.5559398381118574	-0.008552470481690933	-0.41120586310247537	-0.08859081486270781	0.2823648222201539	0.045906070078160825	-0.3549867295456901	-0.3215888469213101	-0.09959506583147472	-0.1537757900458945	-0.3670325194408608	-0.41083653078443055	-0.2974302643653058	-0.21461539074376595	-0.27017321245083675	-0.4893359905069272	-0.6779416942551627	-0.5023503244455843	-0.11720208527667465	-0.18749234436062287	-0.7692947902263115	-0.9875919797081052	-0.5076288350087915	-0.253452481621358	-0.7749834884524802	-1.162164144846501	-0.7130309881590843	-0.31946219003392506	-0.8103631276742749	-1.317723321936638	-0.9178246690390878	-0.4562556900970313	-0.8942380613119141	-1.3757956539388343	-0.963991753532626	-0.6149547366284818	-1.2935941552289736
10	1.7059482602984075	1.5361214523152078	1.5349436422428964	1.4536124119013865	1.2177541873452946	1.1683194410750777	1.340467186375463	1.345282475147022	1.145178496184386	1.1019683800655298	1.2362246677033224	1.2060149876313329	0.9550697331398222	0.7681400730480991	0.7851412201085953	0.8734357310885181	0.8641819777786421	0.7195283408992427	0.5845685542886926	0.6509271142879568	0.8413484914663176	0.8225878939436417	0.4969409847066605	0.22380200146299456	0.3193391304482613	0.5619506639307108	0.5294045798752461	0.2777333294418293	0.21605179559123056	0.35357108112931473	0.2747168608284601	-0.061099615837496485	-0.17929822305847087	0.06808032444923927	0.21524002995444447	-0.014608223030915144	-0.2704798450791572	-0.2194323473330852	-0.07064208025144876	-0.13916128666271296	-0.3202173630591684	-0.3497291684006877	-0.28095218421792684	-0.3321726274143303	-0.484114813611086	-0.572632888221925	-0.5763186416674713	-0.5549526139052491	-0.5542931714970747	-0.6768646270963484	-0.9021277165570668	-0.941091529749086	-0.7220680684191606	-0.6720980817579449	-0.9778501712776646	-1.1558663447178876	-0.9431054771747612	-0.8366306030014591	-1.1413253349711847	-1.3596799801557904	-1.150835928678843	-1.0001812252789992	-1.2827787779891666	-1.5334967193549027	-1.3580541054479318	-1.2145618746008395	-1.4946899162600682	-1.690811462996508	-1.3593786145065678
