	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143	144	145	146	147	148	149	150	151	152	153	154	155	156	157	158	159	160	161	162	163	164	165	166	167	168	169	170	171	172	173	174	175	176	177	178	179	180	181	182	183	184	185	186	187	188	189	190	191	192	193	194	195	196	197	198	199	200	201	202	203	204	205	206	207	208	209
8	0.05767428132762891	1.6382059221844536	0.677068509461937		0.14460165293435734		-0.025950713291941475				0.09270795191183824		0.197350701852843		-1.170658687005896	-1.4959934292517143		1.4016571813687184	1.2532660004210108	0.5376023109813752	0.15091165113177996		0.19052905211817125	0.19244329623905335	-1.0776604586811114	-2.01239220293777	-1.1998561932076135		0.7731455452978208	0.957659324775318	0.3480165075694083	0.007499062098696572	0.6747093509608382	0.6919642429115903		-0.07108950173682138					-0.2622592003423596		0.4173074731443489		-0.3872278637435619	-0.4293701538376827		0.7263939422246555	0.5133678246909745		0.2561161054778082		-0.4843426623713011		0.10979600097000908	-0.5274459675266897		-0.4127848580291567	-1.3210731160976388	0.5050245677759618	1.4779166184238022		-0.4908128297456016		-0.6829224099793475		1.5200288767972585	0.1894367873147394	-1.6497391547653295	-0.07360549255694651	1.3436025284661492	0.2749003906105551	-0.4506170400649286	-0.13439859346974914	-0.17387807099827327	-0.00956340438261183	0.7591830197606718	0.6699954831024428	-0.5024206459254539	-1.0919366488563131	-0.7868922269202746	-0.30950020923376315	0.3091743698905445		-0.3615785497240722	0.32561395623954953	1.0581432375472477			0.8890602010616143	0.21179595949252694	-0.253891473136435	0.9793400025232752	0.3847019227901719	-1.0775203106513431	0.015425211782256134	0.8737073180862883	-0.6332844248645267	-1.9176020819466628	-2.235728098947021	-1.5246392416219634	0.8540454393385641	2.2318785377124866	1.3577563671867914	0.7733223987639569	0.5312100036236126	0.07618716868844358	0.548835286795895	0.4982618691966688	-0.5012227139567206	0.001400398231876886	0.6839057311999163	-0.5867296964046074	-1.7405484043394484	-1.3998896985530178		0.6258677625866053		-0.7526660759361585		0.3677651446212747	-0.31407837820619244	-0.2526334777263725		-0.0829942982654683				0.04840560250176562				0.1160537217277562		0.3123855394297581	0.607179134045605	0.3864226291556598	0.15675671380187614													-0.04910961906816848		-0.06341584096403476	-0.4858631572656914		0.1424193478993947	-0.789414891456103	-0.7688142433661217	0.23169253057581546	0.12055180611174653	0.022011056895413047				0.03195711786515618		0.1706213581753774	0.298940226859611	-0.1531361625925732										-0.06792171134967885	-0.3790837060136962	-0.10556035563005664	0.6821916985501316	0.6336782345313084		-0.13734503895273387		0.12762928161504286		-0.03798787184870285		-0.0471964872332369				-0.04768144390767305		-0.2317391861454482		0.07816592539445713	-0.441084749468787	-0.7230336659277793	-0.032913623342332	0.3669921058856481	0.06339143111341282	-0.06558591085354146		-0.15149220395767268	-0.07552641039353189	0.11031877536676364	
10	0.04384935370123968	0.9663506132513624	0.2204353720369953		0.591163621636153		0.0485948918674073				0.6373217197776795		-0.023344035899243887		0.6441163762313563	0.8005958401737167		-0.5357013375742543	-0.18004596788328278	0.7892352281899259	0.4792528154893506		-0.05235869314226254	-0.24238258529675946	0.2724299058502699	0.4923141018399492	-0.315009019722333		0.47968434988345005	-0.4374870578488676	-1.183021691088315	-0.5499299110592025	-0.06311622910945472	0.000942505373642212		-0.20545423054704212					-0.0009524934874029783		0.041863223353241816		-0.2687986549927013	-0.21178384838347528		0.4674687101250151	0.6385989007639427		-0.11028883512779253		0.08176139244247546		0.27545332694681723	-0.0557707632272845		0.9466675522385121	0.931373544457573	0.03454456084958709	-0.2981295921022027		0.4517083235579066		-0.2821587990137476		0.41073533899020176	-0.027702265245862667	-0.5375052049483467	-0.7276188884208705	-1.0104937042598046	-0.6062558708405804	0.33790653905683626	0.1933532383849436	-0.3412374657686664	0.17674452488781975	0.5043662409894396	0.09049795366959963	0.4571413683829965	1.0587043342643372	0.21509211852993226	-0.8640856097946398	-0.5177015287321765		-0.35958973903822283	-0.21377399923825047	0.404671074601072			0.8856282183451851	0.6833833257565503	-1.1081357318538854	-1.2741571985477604	-0.5800086624292862	-1.148146475132884	-0.4598263336726033	1.888081275669165	1.9501029533850849	0.20945268769027306	0.2200534238931496	0.7559306902155031	-0.7366985328929929	-1.9737226974642157	-0.17123569736524102	1.93956520512172	0.8330882357791203	-1.2750966569647284	-1.371968087426489	-0.9013570477893552	-0.9983008473731078	-0.4047293087961607	0.9089900430592868	1.7785023634532102	1.3939690337496493	0.2271147739630556		0.1986964918920066		-0.049537637553507145		-0.5456574525238332	-0.6805387540584112	-0.14440417530230906		-0.09927264655792586				0.022895812546754848				-0.26494700950002525		-0.0783941548632844	-0.16148998893700858	0.06863443781451391	-0.17386376862868486													0.13618029184247618		-0.038079193238134884	-0.3456533223790934		0.5832740471701183	-0.007312935209128916	-0.4167707265942449	0.34847109069871696	0.3718503376088537	0.0859065349298961				0.0436644103894828		-0.13716994344097813	-0.14619196064929227	-0.20218019786137495										0.02451339644016471	-0.14376625489364034	-0.3027089493215743	-0.6370502724170276	-0.5933406629028912		-0.15047648070499348		0.09462701412991098		-0.3371043848015777		0.09680880914107193				-0.1755872258672309		0.1582019476308033		-0.05507789589265906	-0.06751868403062405	0.001382080781296259	0.4813970857705898	0.4780506839629308	0.2364302881661144	0.5235574600065309		-1.0866970495482702	-0.7765417550562699	0.2706702640507279	
11	0.08396125811850652	0.5855081574045471	0.2635978251637425		0.2361143919770257		-0.06258640305168227				0.3078112679431797		-0.2319026966652018		0.4790263323448016	0.14504429340740901		0.3886873823867063	0.3449303535890067	0.0910367826363654	-0.2520026366764796		0.3274824889958836	-0.04729099565884098	-0.28899432521575363	-0.13180623614607612	-0.3110229466401506		0.4179200332364417	0.17163927025103476	-0.19759520977095235	-0.12144386627915082	-0.4629611671189196	-0.6536380781981279		0.2440141203842359					0.16667299869732233		-0.5393263161895447		0.7241660603758646	0.09187981914146803		0.5815178584671229	0.3541671977145597		-0.05158704765199218		0.2264034090549103		-0.6675143926040619	-0.7643228999731946		0.4056267663545441	0.15497018970927454	0.375024873559596	0.6171081788343145		-0.3884748484197189		0.14803424810816068		0.3008265831012977	0.1071419925065129	-1.0963895511085866	-1.6289227501110872	-0.32489372204145184	0.9337287616508548	0.06848749477649108	-1.0808759069332154	-0.3008245313103544	0.9216847499774304	1.2536505912285063	1.118760319208377	0.3215590774416341	-0.4740070501575247	-0.14759461495123105	0.34807983162318124	0.2908408655493986		-0.28562882600090234	-0.3064765316375997	0.26241801717696944			0.28629888175055385	0.000289054136374034	-0.7093360931830829	-0.2956765804046881	-0.4489275449814159	-1.0402063193178035	-0.12310335206711898	0.4896390652211266	0.11448449704766972	0.6217742363369325	0.7180598616687348	-0.2844567726206151	-0.3980019363880274	-0.057503812400682364	0.05292621516127838	0.7273155384100392	0.8331182815018109	-0.3970691680078744	-1.4098185594557435	-1.204947395104682	-0.22672815853729844	0.2273993220878765	-0.011829180199129041	0.4551543301786296	0.9179137956234626	0.2538314521952998		0.17215218208002625		-0.02718551664293045		-0.2027996585238725	-0.09948725191497942	0.09369993606378556		0.01209710421244381				0.035471703762596014				-0.13772410869569285		-0.09653939364943652	-0.19912286724866132	-0.00560112339007901	-0.12487472574866842													0.10271632780495564		0.1594634302673512	0.05092220328515396		-0.06590869803039823	-0.6319561984637403	-0.14876556053059176	1.0479485761825345	0.19606074167677434	-0.13629504550044658				0.3795325155297178		0.016223662663833238	0.06379928125534208	-0.45104233695019497										0.3403983399985009	-0.0667384409243823	0.11147570973116673	-0.7322808659737348	-1.272502203406475		0.3187962219308247		0.0558607798157027		-0.3725513179015252		0.2501236424941453				-0.24677713970595505		0.5861761613632552		-0.7890955442926497	-0.3445073374459753	0.7453150878645829	0.7367074746653088	0.2794006053809426	0.42847072926088	0.3854913767136168		-0.2568215707069612	-0.3906782644626219	-0.4858760292845545	
15	-0.16123262537964966	-1.0904585056890967	-0.5698101813985829		-0.21666014978959675		-0.08571428899657697				-0.2565475756173055		0.12108153608413184		-0.6709259998820004	-0.9005674691908874		0.6407170103634809	0.21384152912437074	-0.43359046374772464	-0.24158763871921546		0.35357515509186405	1.2046678541631028	0.9197253731211992	0.110813797168289	0.3318920800191469		-1.2363463370828909	-1.1741964230940385	-0.5963336764064006	-0.6608371753435917	-0.5183973758429421	-0.4452191496852212		0.1223915785967248					-0.323019132706272		-0.5514463797549156		0.8973184059858094	0.2470073139688954		0.5926511762785847	0.2507540355549113		0.25734018071250714		-0.6665706699744199		0.007742646660361369	-0.41658311755138216		-0.3583932749291676	-0.7475148281467918	0.38063838761487	0.5466035562588032		-0.23887248203740136		-0.07645041694324109		0.1645539868220164	-0.08807386271068725	-0.9303129201839622	-1.6119070788058745	-0.8575666337575363	0.5921368910179268	0.9759082306141214	0.3710428876569177	-0.006511364472371447	0.4879331151833973	1.1262187655304294	0.2884211264727053	-1.3200685339776814	-0.9877706361905676	0.6606670863409679	0.8068236635987741	-0.012964259591543596		0.5341933363880798	0.5247018912354134	0.20902731003952202			-0.14306121283640313	-0.5073690636740739	-0.8741742298386075	-0.8048220764133796	-0.41697912468804604	-0.3698333147448508	-0.4325701277793451	0.5329918402551016	1.759205106765093	1.1468029020840114	-0.840472450457502	-1.7683568472340538	-0.7837947711926804	0.5772967294352738	0.3022821248516603	-1.0696887173965872	-0.9468688631602512	0.4828643735532449	0.6628919128252114	-0.2398651199640861	-0.41792085810567	0.07029979672170009	0.4899004247394512	0.5784039025073452	0.2172528798271628	-0.08460412154161963		0.3722713332358692		-0.08278428534269765		0.4948823292659119	0.4208881337717759	0.15594363883353404		0.22629965912126895				0.02624044693817387				0.1229679973022657		-0.26463540379219364	-0.22184866673518636	-0.1145210009549138	-0.12888730144586885													0.07482954943238578		-0.002182235415042848	-0.12314332647493988		0.4806635021320887	0.33263169259197084	0.05382395348760962	0.3292989444399344	0.1820471716416005	0.07108956520786326				0.3988202804982172		0.2349010239610936	0.43470271921599896	0.12254653791107152										0.15119754195934015	-0.17542225728033498	-0.0812534070922676	0.35708606902561313	0.3659112639861608		-0.006538313918344789		0.2630654407903991		-0.034678027088841434		0.1056799277103676				0.040051289403789526		-0.14775341081865034		0.8594394624788358	0.7506123594684356	-0.3148504561934638	-0.5302573778583765	-0.06997955552675338	0.1223504058320433	0.16166740171998306		0.15882872674412446	0.19644491315285775	0.2621820978390507	
16	-0.1545594648812853	-0.6418587488868205	-1.0608305129294642		0.6638372030627184		-0.300520595282602				0.4536201489843532		-0.36120496877246144		0.4294028001367459	0.2872516139929069		-0.29615536727603753	-0.31248972195794394	0.16016722381578158	-0.10174936382284773		0.4260769121317444	0.8147493712896624	0.9611916506986956	-0.08251212524846394	-1.5938273236890343		1.2533741099073148	-0.5962600684546121	-2.1302357861740147	-1.0664749286302595	-0.4268360192208088	-0.23397376273497544		-0.3471557084716137					0.14149980521428265		-0.09246071681587233		0.013123144741507652	0.525125287469506		-0.5169126372303932	0.1543411053175097		-0.2686455637381644		0.023872682240190447		0.6690237277138746	0.4297560303750394		0.5960373480236971	0.8004733458975646	0.09039625682974008	0.16183162144066213		-0.3508813426310625		0.23956407820091397		-0.21568864681936611	0.14490418882779382	-0.12377610374408375	-1.6122636163321438	-2.4826229234871566	-0.9438008287534728	1.1417940560332254	1.435200465285643	0.07747210025086397	-1.4416403286349984	-1.0457767995641685	0.6889223644710712	0.6939984138213621	-0.1452693642519301	0.3050526736560401	0.0894950109542589	-0.7358092705385941		0.6621161141650254	0.023016498658483327	0.3315667458637445			0.8919323587903467	1.3065185441131082	-0.982862569343683	-1.8390359756941463	-0.8875034876058749	-0.9564386217235268	-0.1423621194923134	1.9075797691848253	2.1435928060152696	1.1434366493224088	0.4958522399849253	-0.16006142558885994	-0.545646390812065	-0.4654660339642158	0.14132682415108547	1.0155338697454512	0.5191276415304168	-0.7936997818144621	-1.3030141767621948	-2.0164026176112224	-2.1129725667914108	-0.280860352595694	0.6000144588548527	0.17179765647662826	0.7226682080183222	0.6020146432494691		-0.030888180051949963		-0.458949444835535		0.595643416358769	0.33629247222050146	0.3427639990554083		-0.09994396482712574				0.23657833783278764				0.022898755245718848		0.12367984846021203	-0.07163176173559839	0.18881521367704465	0.05775661991352324													0.13896904865103632		-0.09742047637577844	-0.2858404628689174		0.4676883063761385	-0.058028763505351785	-0.6276321466556359	0.13417354842004853	0.2150153034507105	-0.014869261426461873				0.21028812347157366		0.16913462027681933	0.4513902922537271	0.01184977153679553										-0.09169756506647292	-0.35444853195111226	-0.24322170831531625	0.8136417110362484	1.050426621350371		-0.12957460341713928		-0.03777689650986176		0.4703760541564041		-0.22221250405994605				0.34922535053365644		-0.2700003397961457		-0.03739459382397217	-0.4192393886639303	-0.06953127739677531	-0.18530212459185225	-0.32250227291006395	0.7848105647551294	1.3715463412738351		-1.130191558404399	-0.2840292493836762	0.7019613572179522	
18	-0.2753873525186094	-1.2100300344502282	-1.3597815411154484		0.2835715732584864		-0.42911345413009705				0.0565947283636318		-0.25995768208819786		-0.5346070233742696	-0.5473640692880208		-0.3121980190823037	-0.4121055691093616	0.005684288121391456	-0.5682280510767929		0.8447698881745065	0.7574578642513818	0.2365519489957388	0.5399578545531347	0.11787036275647833		-0.4020860575423845	-0.9683020532792908	-1.3626224783311245	-0.8200963062893377	-0.7462900556226716	-0.7191652942897885		-0.09226615505119028					-0.04020167841076477		-0.583273545884787		0.762463468824805	0.6463511042333027		-0.4426931944022666	-0.3347715446525599		0.0010900307271775411		-0.16187817402085505		-0.12130424684149615	-0.060473169308382216		-0.6511314899104476	-0.3676974333604928	1.385622745177198	1.7026785841951426		-1.1542770189753155		0.6819571651125603		-0.7632828453340783	-0.6025502558976379	-1.2755882080996497	-2.5536438939027275	-1.7773676116702628	0.4198625925952341	1.1430667862895771	0.6468552875648839	0.3425806469556167	0.23001341575997816	0.6600531165110354	1.0996556957218742	0.11511546880397612	-0.9721090902920088	-0.4298478409289421	0.3375667399620627	0.251800475714205		-0.2370769669731009	-0.2864756119860641	0.15933340365530227			0.4267792633296807	0.2896663043999809	-1.1532037424820394	-1.1847755819431809	0.03828411814782277	-0.20155166599875224	-0.7336643389000808	0.6251308731443714	2.2383167665902075	1.8657947229745973	-0.3319683457102056	-2.1837552269995224	-1.4332322972474216	0.5895912316261603	0.7929333507049455	0.15541013276075258	0.7959116552355137	0.9434237727618092	-0.5339586798385986	-1.5129408138616405	-1.2857360297959208	-0.7978601608825796	-0.15135976248056174	0.32557578099674706	0.3167661584724716	0.25629812312871475		0.023778280648332508		-0.08211682382398566		0.8464620723502626	1.0784777314990637	0.3942481169606953		0.1478964425423528				0.002529368471676627				0.1315897346399392		-0.2890863457344764	-0.3797834927745798	-0.10069990437317916	-0.09576222869173552													0.2594575713712282		0.16629988891053382	0.02378658306846334		0.5324034069995472	0.13821808496620608	-0.016677903118261884	0.8303380176907272	0.2988034951366909	-0.02426706988330557				0.6535900598219186		0.28023701942775897	0.7954278505715263	-0.03888234837542948										0.16296458031434008	-0.6038159975848559	-0.7081698709747059	0.7065768598623325	0.7946376111281647		0.12526781909304652		-0.09223822872893203		0.4982585720633154		0.13545186953170732				0.4336151741592183		0.34323880244235144		-0.18394147813579856	0.02583954513717729	0.9411058880143752	0.500544756661159	-0.11596428116644054	0.9872303604339262	1.6764761462622475		-0.9859575270702308	-0.26625921896749666	0.5989759854358624	
19	0.03633125588964765	0.14297951395639172	0.5453884483717572		-0.4723888046060831		0.3846575143022889				-0.2851194366033316		0.6721025787548446		-0.694589516656055	-0.12023302484540488		-0.4375124074848195	-0.15387078787306702	0.3313310570093424	0.27054858125521314		0.2052772210415658	0.6903086373231263	0.9654763233877514	0.5036809376590901	0.39317521912941583		-1.1141493424005664	-1.1233459677195998	0.2254772011093969	0.018679323100082388	-1.0081390274572186	-0.7717005424576385		0.135427571200742					-0.030501900846533224		-0.3911344080658282		0.8019877986783177	0.4276399799579185		0.5658762013229889	0.5977239983898225		6.681313083144063e-06		-0.32433105305220017		-0.004434706651116328	-0.5356643807125214		0.36362960512978737	-0.3299235325500022	-0.5399232331260849	-0.2814724508059306		0.15646572471537107		-0.3289894348087373		0.7661689220813214	0.6912567046218379	-0.14159899730811495	-0.6157034257549193	-0.3965341076708667	0.17320218584026698	0.4696371261616458	0.2789163461657462	0.1938287030621353	0.13477100200075026	-0.4916910077820106	-0.9337185384198564	-0.3599971958211134	0.3657632222038031	0.38095278766744173	0.06796019655648397	-0.15553595912070567		0.5719008057978068	0.7318857654996248	0.07910790339889699			-0.6307356008713261	-0.9487972787277521	-0.0931693355521282	0.44655010422151065	0.33271404319655906	0.4218109492873536	0.9754533813161363	1.2440171919238232	0.15580449899623044	-1.0036492116938711	-0.5352238740010377	-0.3054460739920121	-1.0905892181149053	-0.5899798826726895	0.19803912767655046	-0.6083954846026708	-0.7351375541006515	0.07513589256490437	-0.6321809844151376	-1.3612382179974594	-0.5103710999996479	0.21990800420733927	0.8294109712498878	1.5603680646449516	0.9035837334685296	-0.021932974308768637		0.20180066384501374		0.2526749981541613		-0.1516878116960732	0.3191747481192825	0.42894101140811497		0.06959463477774003				0.20217877319990266				-0.1901515911696321		-0.05199825584541185	-0.5988468264359823	-0.2580222203721829	-0.08222279033694667													0.09402832205573064		-0.10836821405406473	0.42543558379284		-0.26549313969464217	0.29621252089233724	-0.05524757490749865	-0.07800119007657423	0.4827908614533954	0.10382936356028824				-0.007680300497884027		-0.07124830600687193	-0.12128167295773215	0.11501339125206253										0.21684960243035645	0.4194370558252558	0.317695837637599	-0.7424250065686451	-0.9796448554814068		0.3041528173450033		-0.0052309714255744		-0.20355864110308053		0.07068798547389649				-0.15799087601599393		-0.05810015853810108		0.5203242684010084	0.54496191121772	-0.4624378231849316	-0.5755307037537223	0.11945943573541087	0.4318131524191428	0.5634855443919551		-0.7726644419214562	-0.5192026542174093	0.41308928892150587	
20	-0.13068698794328762	0.6739496905534502	-0.5407207913780844		0.7060669319269235		-0.33972951513876776				0.5279625766520945		-0.3686529664410045		0.2240564712475235	0.4212548832923251		-0.7399148452475655	-0.5841899150238734	-0.27344978570343104	-0.8501139578608369		1.1030432089294966	1.0051804443452663	0.6300341231342625	-0.21062331793412645	-1.256236608579962		0.7323727727287204	-0.4879145060783938	-0.9984897367378128	-0.6027764758804955	-0.990659799788975	-0.5711667304203729		-0.3496543036397068					0.11968783799966333		-0.17620517403621408		0.603258944006585	1.4030343458596488		-1.3326967823522864	-0.4273545990048054		-0.1449006892758512		-0.10297313216384887		0.7612962240309571	0.8250537369345289		-0.7580015417083309	-0.5946527255081391	0.2378809651878934	0.5541310501389994		-0.2979278780654163		-0.07997173843695135		0.1372784858233192	0.11317433781853956	-0.10272892360404108	-0.16784484662154378	-0.3708737380317568	-0.4793137858626626	0.3923810368537993	1.3422493090199876	0.0588150387088212	-2.1521500520636128	-1.660955060080192	0.0980295913517087	-0.16028582854374285	-0.5750588043423098	0.3844862320062627	0.4720846055610714	-0.1669786693859755		0.430214284830274	0.3813878359037012	0.4967229597904306			1.070365051020215	1.3980776752472996	-0.5903790757115025	-2.3917529910637922	-1.9128714525569293	-0.4705604352970517	0.08040078594058286	0.4205756782353597	1.6946537080988897	1.9253315873898424	0.08889084915265105	-0.4824732341051761	0.6656084419325149	0.5243414216011943	0.3948269382106244	1.3329045158485922	0.4420240581522295	-1.0744385988380398	-0.9040802338196146	-1.5031543570981336	-2.3699764558946805	-1.0303742168277192	0.06883903693718214	0.04133123213008124	0.587030522055607	0.3484654694346116		0.08393036278155502		-0.47640236193870394		0.5602400798929416	0.4796321763626313	0.5255014122602815		-0.14894920930641498				0.2944801146820989				-0.06316332115642985		0.2436656554483408	-0.04189046614192194	0.2506294151616102	0.09047820479140176													0.20245164522202685		-0.0023248636943107056	-0.0790406933026841		0.15398769337641874	-0.5621271979487372	-0.8545249749723653	0.5498574003423629	0.4594468125910175	-0.04904882955128818				0.3957236415161687		0.2644310145494981	0.8513748407713138	-0.10255339870167922										-0.031091868887920607	-0.6264837849755875	-0.6504238553542463	1.1032378126255935	1.1006430966776355		0.29611707518456065		-0.6504849074941982		0.9249121433434389		-0.24050452468185946				0.5639222870837935		-0.19055624268366955		-0.21595011714493415	-0.4622726072985743	0.12820461152296048	-0.042588749992622375	-0.10689573215576173	0.9576589849101664	1.2405211808250494		-0.7929195500020998	-0.24822762038578125	0.3074765889743705	
21	-0.23599655025195584	-1.2862344886344694	-1.3906133762708848		0.3247784394301809		-0.18518184651326824				0.08426560867674993		0.11239310011360344		-0.6494679003541394	-0.2974490855489315		-0.5955799030189773	-0.3762227056894985	0.5352795793052121	-0.0888988282780154		0.2164897846060272	-0.04233210872761562	0.6897412562879589	1.7846883880443536	0.5471774559034016		-0.36020647697105496	-1.6653981517929162	-2.312417943149837	-0.930252560111468	-0.21812599614879696	-0.06254244163899131		-0.4952585524585532					-0.04404506580768497		0.07198363706216361		-0.6565672565738725	-0.17160408768364346		-0.190568245652932	0.3167497866568879		-0.4092105994796724		0.0016697096577348205		0.5825312683015194	0.471350164617778		0.437064883216664	0.9535265107779284	0.6284626306789629	0.9485482125931862		-1.1753510585884357		1.135972710496981		-0.9801758433329348	-0.1100283219022405	-1.077299602881856	-3.3199034388808903	-3.3997455900184614	-0.9045000561926676	1.7112190133871654	2.047575286968195	0.8293245860383376	0.4987206687931496	0.6681855238885935	0.1947553413309772	-0.0010408275343649523	0.02828269310632395	-0.3517910618548625	-0.2229053117764336	0.23952161549201725		-0.32288631147510616	0.2337031094589072	0.4706897345756958			0.1475863394562553	-0.6132338702101124	-1.2238131803516932	-0.5584224444396966	-0.8515845661004101	-2.208099337092384	-1.1275184258798279	1.9035775318557568	3.0832330852213485	2.0941105320658626	0.7267488111177848	-0.30991190190040463	-0.576842467802423	-0.22327713709091768	0.20848673816716065	0.8936178240607474	1.3558254970906718	0.6245341922057052	-0.7865188703228023	-1.947800811806816	-2.464660404482291	-1.8373478882583263	-0.4957397381596502	0.51052252163724	1.036436620858968	0.8424590352032044		-0.2236788364622326		-0.1966940276991594		0.9167776866188698	1.028040943958896	0.24559245061228796		0.07503452511601494				-0.14123497505387453				0.15282443524236586		-0.4244506361858142	-0.32958023406642045	-0.06963112855271336	-0.1577985391706834													0.2118160951078996		0.33844101924259323	-0.14273027829131907		0.6566045256789312	-0.06109194948679305	0.18872611650414944	0.9366028575832476	-0.23450764859811796	-0.11696923892770995				0.6379412421391536		0.5629674953344115	1.0572310982744473	-0.2559326819988483										0.08803987567814844	-1.1749392233764102	-1.2572838602388658	0.7160960425310814	0.8085738527775037		0.0933073120557893		-0.35628657394260604		0.7813095081969418		-0.11163351899159857				0.7290048358738151		0.005599748526894243		0.21862791353063568	0.054880206061197104	1.188323260835955	1.1426159538847431	0.04687129150402452	0.5253683274862745	1.1987738460737498		-0.6832965354579817	-0.16723820766393385	0.2637233357821157	
22	-0.1978676180187904	-0.7001660863800984	-1.0218975087712654		0.5700511587832201		-0.3336243011435727				0.4348828656572247		-0.3464360927124896		0.2457956119809145	-0.08922953230891532		0.12811074385778434	0.06848073719083914	0.479251363639681	0.14272891561752962		-0.0659675222595979	0.06679455340054119	0.5927797257597073	0.5644957956234672	-0.6656800219764895		0.09257153004000428	-1.6619513546890328	-2.3807143825846047	-0.7762080529937521	-0.07038731561624445	-0.0648353866393639		-0.555385515394543					-0.10665228674770333		0.08547307404296589		-0.8434585114543248	-0.6301808736255529		0.6350270434547081	0.9255554802681824		-0.34400354651127896		0.005419981834468975		0.19273977605917025	-0.3634570477552188		1.2372682464932343	1.318020767280056	0.7102688454591165	0.6321297378381132		-0.4307933607875991		0.07686243285449261		-0.0026263086353234635	-0.4201244993309956	-1.6210593945009653	-2.388911777100778	-2.5398635747078515	-0.9974839027321044	1.5448886114621316	1.5008944394127564	-0.39511105601680657	-0.3533113268228287	0.7348759104667503	0.4909081250358819	-0.12790186563385456	-0.1410307467546469	-0.1879691582532056	-0.4728048645920353	-0.5038063781078866		0.5264301679393005	0.9184650373645128	0.8540638059603225			0.5428077860572861	-0.11674191602651265	-1.7723443078466516	-1.3678009996729088	-0.7170164770068368	-1.813892196963328	-1.0224687278556908	1.9007890087050328	2.821534646962391	2.017758422063101	1.2071996859910241	0.012963736877281916	-0.6511213760531973	-0.2999922035475417	0.33644430307807244	1.2169344497063623	1.0481363484395845	-0.6334009924321435	-1.6284646375012624	-1.7786082574057218	-1.8077221150694336	-0.9758279455393979	-0.34982563120744703	-0.1002292200488834	1.1426942843730403	1.2156088551176556		-0.3413248838708872		-0.43632697412249394		0.6510715458340807	0.1809822786320486	0.04879027732871085		-0.12445623548531633				0.07726079806767909				0.1211931548253536		0.07319815972975145	0.07843872279287704	0.191003224253412	0.0934323652133268													0.17690933774550407		0.2469059977762905	-0.027128058701540187		0.1211794180938644	-0.7109791835173382	-0.31954529609477805	0.9777195733707534	-0.012201955210912274	-0.1957201089959805				0.5958670561619025		0.4266190769388534	0.9959447818740348	-0.3281536478280032										0.16335576267617094	-0.8781174297291727	-0.7310187853048168	0.9997097910296968	0.7315470425358702		0.37838597849743866		-0.4331183025921443		0.7517892611128142		-0.03324090421422928				0.5592151670934982		0.11989274424437706		-0.22282954858989493	-0.27155030099917593	0.6514252666699273	0.738742800380957	0.28416001357497106	0.5365861914203075	0.865461858913477		-0.6584464881198073	-0.26763075361426064	0.4980214624920336	
